EditorID,Path,Field Name,Signature,Value
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise>Biome Frequency,Biome Frequency,Unknown,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise>Terrain Height Frequency,Terrain Height Frequency,Unknown,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise>Noise Type,Noise Type,Unknown,0
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise>Terrain Height Seed,Terrain Height Seed,Unknown,0
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise>Terrain Max Height (m),Terrain Max Height (m),Unknown,0.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>NNAM - Player Knowlege,NNAM - Player Knowlege,NNAM,0000000000000000000000000000000000000000000000000000000000000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>BDED - Marker,BDED - Marker,BDED,BDED - Marker
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>TEMP - Temperature in C,TEMP - Temperature in C,TEMP,-187.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>DENS - Density,DENS - Density,DENS,1.980000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>PHLA - Perihelion Angle (Deg),PHLA - Perihelion Angle (Deg),PHLA,349.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>RSCS - Resource Creation Seed,RSCS - Resource Creation Seed,RSCS,-1775082352
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header,Record Header,Unknown,Record Header
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Signature,Signature,Unknown,PNDT
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Data Size,Data Size,Unknown,18934
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Record Flags,Record Flags,Unknown,0000000000000000001
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Record Flags>Compressed,Compressed,Unknown,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>FormID,FormID,Unknown,AionPlanetData [PNDT:0005E29C]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Version Control Info 1,Version Control Info 1,Unknown,F2 32 20 00
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Form Version,Form Version,Unknown,576
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Record Header>Version Control Info 2,Version Control Info 2,Unknown,05 00
AionPlanetData,AionPlanetData [PNDT:0005E29C]>EDID - Editor ID,EDID - Editor ID,EDID,AionPlanetData
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components,Base Form Components,Unknown,Base Form Components
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0,Component #0,BFCB,Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>BFCB - Component Type,BFCB - Component Type,BFCB,TESPlanetModel_Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model,Component Data - Planet Model,MODL,Component Data - Planet Model
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>MODL - Model,MODL - Model,MODL,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown,XMPM - Unknown,XMPM,XMPM - Unknown
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown #0,Unknown #0,Unknown,default
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,atmosphere_mesh:0
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,366906637
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,planet_mesh:0
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,2414346756
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #0>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1,Component #1,BFCB,Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>BFCB - Component Type,BFCB - Component Type,BFCB,BGSKeywordForm_Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords,Component Data - Keywords,Unknown,Component Data - Keywords
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords,Keywords,KSIZ,Keywords
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KSIZ - Keyword Count,KSIZ - Keyword Count,KSIZ,13
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords,KWDA - Keywords,KWDA,KWDA - Keywords
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetNotLandable [KYWD:000B04F3]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,DisableWaterOnPlanetKeyword [KYWD:0022968A]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetMagnetosphereType07Extreme "Extreme" [KYWD:00290FCA]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaProbability00None "None" [KYWD:00295E9D]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraProbability00None "None" [KYWD:00295EA1]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetAtmosphereType02H2 "H2" [KYWD:00295EA7]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaAbundance00None "None" [KYWD:00295EAF]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraAbundance00None "None" [KYWD:00295EB4]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterQuality00None "None" [KYWD:00295EB9]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetGravity03Extreme "Extreme" [KYWD:00295EBA]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetTemperature00DeepFreeze "Deep Freeze" [KYWD:00295EC8]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterAbundance00None "None" [KYWD:00295ECC]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetType03GasGiant "Gas Giant" [KYWD:00295ED2]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #1>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #2,Component #2,BFCB,Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #2>BFCB - Component Type,BFCB - Component Type,BFCB,TESFullName_Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #2>Component Data - Fullname,Component Data - Fullname,FULL,Component Data - Fullname
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #2>Component Data - Fullname>FULL - Name,FULL - Name,FULL,Aion
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #2>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #3,Component #3,BFCB,Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #3>BFCB - Component Type,BFCB - Component Type,BFCB,TESModel_Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #3>Component Data - FLLD,Component Data - FLLD,FLLD,Component Data - FLLD
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #3>Component Data - FLLD>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #3>Component Data - FLLD>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #3>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Base Form Components>Component #4,Component #4,BFCB,Component
AionPlanetData,AionPlanetData [PNDT:0005E29C]>CNAM - Master Worldspaces,CNAM - Master Worldspaces,CNAM,CNAM - Master Worldspaces
AionPlanetData,AionPlanetData [PNDT:0005E29C]>FNAM - Surface Tree,FNAM - Surface Tree,FNAM,NULL - Null Reference [00000000]
AionPlanetData,AionPlanetData [PNDT:0005E29C]>GNAM - Scan Worldspace Multiplier,GNAM - Scan Worldspace Multiplier,GNAM,1.320000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body,Body,BDST,Body
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>BDST - Marker,BDST - Marker,BDST,BDST - Marker
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ANAM - Name,ANAM - Name,ANAM,Aion
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>CNAM - Body type,CNAM - Body type,CNAM,Planet
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>DNAM - Space Cell,DNAM - Space Cell,DNAM,DNAM - Space Cell
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>DNAM - Space Cell>Cell EditorID,Cell EditorID,Unknown,Cell EditorID
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>DNAM - Space Cell>Is Unique,Is Unique,Unknown,False
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data,ENAM - Orbital Data,ENAM,ENAM - Orbital Data
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Major Axis,Major Axis,Unknown,2665535494.30977
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Minor Axis,Minor Axis,Unknown,2613882428.13321
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Aphelion,Aphelion,Unknown,3187740553
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Eccentricity,Eccentricity,Unknown,0.19591
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Incline,Incline,Unknown,0.085870198905468
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Mean Orbit,Mean Orbit,Unknown,2739040000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Axial Tilt,Axial Tilt,Unknown,0.331613
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Rotational Velocity,Rotational Velocity,Unknown,3.428571
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Start Angle,Start Angle,Unknown,0.0000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Perihelion Angle,Perihelion Angle,Unknown,0.0000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Apply Orbital Velocity,Apply Orbital Velocity,Unknown,True
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Geostationary Orbit,Geostationary Orbit,Unknown,False
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>ENAM - Orbital Data>Unused,Unused,Unknown,00 00 00 00 00 00
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>FNAM - Orbited Data,FNAM - Orbited Data,FNAM,FNAM - Orbited Data
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>FNAM - Orbited Data>Gravity Well,Gravity Well,Unknown,183056412000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>FNAM - Orbited Data>Mass (in Earth Masses),Mass (in Earth Masses),Unknown,236.102
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>FNAM - Orbited Data>Radius in km,Radius in km,Unknown,63002.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>FNAM - Orbited Data>Surface Gravity,Surface Gravity,Unknown,2.420000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>FNAM - Orbited Data>Unknown,Unknown,Unknown,D7 00 00 00
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>GNAM - Galaxy Data,GNAM - Galaxy Data,GNAM,GNAM - Galaxy Data
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>GNAM - Galaxy Data>Star System ID,Star System ID,Unknown,72957 (Olympus)
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>GNAM - Galaxy Data>Parent Planet ID,Parent Planet ID,Unknown,0
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>GNAM - Galaxy Data>Planet ID,Planet ID,Unknown,6
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown,HNAM - Unknown,HNAM,HNAM - Unknown
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,00 00 00 00
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Spectral Class,Spectral Class,Unknown,K4
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Catalogue ID,Catalogue ID,Unknown,Gl 570A
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Life,Life,Unknown,Life
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Magnetosphere,Magnetosphere,Unknown,Massive
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Mass in kg,Mass in kg,Unknown,1.41E+27
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Type,Type,Unknown,Gas G.
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Settled star,Settled star,Unknown,Settled star
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Special,Special,Unknown,Special
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Perihelion,Perihelion,Unknown,2290339447
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Star Dist,Star Dist,Unknown,5.8404
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Density,Density,Unknown,1.350000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Heat,Heat,Unknown,-375.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Hydro,Hydro,Unknown,68.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Inner HZ,Inner HZ,Unknown,0.310000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Outer HZ,Outer HZ,Unknown,0.770000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Peri. Angle,Peri. Angle,Unknown,316.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,FE FF FF FF
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Start angle in deg,Start angle in deg,Unknown,146.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Year length in days,Year length in days,Unknown,33209.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Asteroids,Asteroids,Unknown,9
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Geostationary,Geostationary,Unknown,False
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Random Seed,Random Seed,Unknown,676268327
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>HNAM - Unknown>Rings,Rings,Unknown,False
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise,KNAM - Biome Noise,KNAM,KNAM - Biome Noise
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise>Noise Filename,Noise Filename,Unknown,Noise Filename
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise>Biome Frequency,Biome Frequency,Unknown,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise>Terrain Height Frequency,Terrain Height Frequency,Unknown,1
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise>Noise Type,Noise Type,Unknown,0
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise>Terrain Height Seed,Terrain Height Seed,Unknown,0
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>KNAM - Biome Noise>Terrain Max Height (m),Terrain Max Height (m),Unknown,0.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>Body>BDED - Marker,BDED - Marker,BDED,BDED - Marker
AionPlanetData,AionPlanetData [PNDT:0005E29C]>TEMP - Temperature in C,TEMP - Temperature in C,TEMP,-225.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>DENS - Density,DENS - Density,DENS,1.350000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>PHLA - Perihelion Angle (Deg),PHLA - Perihelion Angle (Deg),PHLA,316.000000
AionPlanetData,AionPlanetData [PNDT:0005E29C]>RSCS - Resource Creation Seed,RSCS - Resource Creation Seed,RSCS,586130385
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header,Record Header,Unknown,Record Header
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Signature,Signature,Unknown,PNDT
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Data Size,Data Size,Unknown,8015
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Record Flags,Record Flags,Unknown,0000000000000000001
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Record Flags>Compressed,Compressed,Unknown,1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>FormID,FormID,Unknown,AkilaPlanetData [PNDT:0005E2B6]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Version Control Info 1,Version Control Info 1,Unknown,F2 32 20 00
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Form Version,Form Version,Unknown,576
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Record Header>Version Control Info 2,Version Control Info 2,Unknown,04 00
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>EDID - Editor ID,EDID - Editor ID,EDID,AkilaPlanetData
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components,Base Form Components,Unknown,Base Form Components
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0,Component #0,BFCB,Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>BFCB - Component Type,BFCB - Component Type,BFCB,TESPlanetModel_Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model,Component Data - Planet Model,MODL,Component Data - Planet Model
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>MODL - Model,MODL - Model,MODL,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown,XMPM - Unknown,XMPM,XMPM - Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown #0,Unknown #0,Unknown,default
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,atmosphere_mesh_outer:0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,4015781273
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,planet_mesh:0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,2716183406
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #0>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1,Component #1,BFCB,Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>BFCB - Component Type,BFCB - Component Type,BFCB,BGSKeywordForm_Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords,Component Data - Keywords,Unknown,Component Data - Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords,Keywords,KSIZ,Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KSIZ - Keyword Count,KSIZ - Keyword Count,KSIZ,15
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords,KWDA - Keywords,KWDA,KWDA - Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaExists "None" [KYWD:00169593]
